id,load,bs,reward
22140,70,2,-5686.849853515625
22141,70,2,-5680.84423828125
22142,70,2,-5695.34326171875
22143,70,2,-5685.77880859375
22144,70,2,-5704.812744140625
22145,70,2,-5700.29345703125
22146,70,2,-5704.033935546875
22147,70,2,-5678.31982421875
22148,70,2,-5702.32080078125
22149,70,2,-5694.89794921875
22150,70,2,-5686.8193359375
22151,70,2,-5673.44580078125
22152,70,2,-5688.278564453125
22153,70,2,-5684.22802734375
22154,70,2,-5691.21142578125
22155,70,2,-5684.2119140625
22156,70,2,-5686.2958984375
22157,70,2,-5671.876220703125
22158,70,2,-5670.197021484375
22159,70,2,-5664.099853515625
22160,70,2,-5681.012451171875
22161,70,2,-5680.850341796875
22162,70,2,-5695.16064453125
22163,70,2,-5658.038330078125
22164,70,2,-5679.517578125
22165,70,2,-5666.96923828125
22166,70,2,-5690.581787109375
22167,70,2,-5682.40283203125
22168,70,2,-871.162353515625
22169,70,2,-866.771484375
22170,70,2,-867.458251953125
22171,70,2,-853.872314453125
22172,70,2,-874.723876953125
22173,70,2,-873.7705078125
22174,70,2,-898.302978515625
22175,70,2,-892.43115234375
22176,70,2,-904.49267578125
22177,70,2,-853.37060546875
22178,70,2,-853.54638671875
22179,70,2,-828.991943359375
22180,70,2,-819.492919921875
22181,70,2,-796.3291015625
22182,70,2,-804.601318359375
22183,70,2,-802.17822265625
22184,70,2,-819.163818359375
22185,70,2,-813.199951171875
22186,70,2,-797.34033203125
22187,70,2,-795.005126953125
22188,70,2,-815.58251953125
22189,70,2,-802.550537109375
22190,70,2,-755.255126953125
22191,70,2,-754.403564453125
22192,70,2,-761.568115234375
22193,70,2,-734.391357421875
22194,70,2,-714.6572265625
22195,70,2,-703.06201171875
22196,70,2,-709.64697265625
22197,70,2,-698.806640625
22198,70,2,-716.0859375
22199,70,2,-693.029052734375
22200,70,2,-709.89501953125
22201,70,2,-707.500732421875
22202,70,2,-728.6064453125
22203,70,2,-704.723876953125
22204,70,2,-685.1767578125
22205,70,2,-680.69873046875
22206,70,2,-681.498291015625
22207,70,2,-680.6767578125
22208,70,2,-699.48681640625
22209,70,2,-686.218994140625
22210,70,2,-708.0439453125
22211,70,2,-704.390625
22212,70,2,-720.38818359375
22213,70,2,-690.77880859375
22214,70,2,-698.06982421875
22215,70,2,-696.835205078125
22216,70,2,-714.788818359375
22217,70,2,-689.361572265625
22218,70,2,-682.1171875
22219,70,2,-674.365478515625
22220,70,2,-695.4580078125
22221,70,2,-687.926513671875
22222,70,2,-705.060791015625
22223,70,2,-681.817138671875
22224,70,2,-671.447265625
22225,70,2,-644.853759765625
22226,70,2,-668.05712890625
22227,70,2,-630.770263671875
22228,70,2,-640.814208984375
22229,70,2,-637.074462890625
22230,70,2,-659.112060546875
22231,70,2,-631.9736328125
22232,70,2,-655.987548828125
22233,70,2,-655.46533203125
22234,70,2,-676.696533203125
22235,70,2,-647.50732421875
22236,70,2,-670.83642578125
22237,70,2,-663.329345703125
22238,70,2,-657.665283203125
22239,70,2,-602.636474609375
22240,70,2,-625.162109375
22241,70,2,-621.818115234375
22242,70,2,-629.128662109375
22243,70,2,-601.88916015625
22244,70,2,-619.954345703125
22245,70,2,-610.324951171875
22246,70,2,-610.54052734375
22247,70,2,-565.717529296875
22248,70,2,-573.63623046875
22249,70,2,-570.72119140625
22250,70,2,-558.50439453125
22251,70,2,-557.0341796875
22252,70,2,-572.3349609375
22253,70,2,-568.142333984375
22254,70,2,-532.06982421875
22255,70,2,-523.87744140625
22256,70,2,-542.283935546875
22257,70,2,-541.692138671875
22258,70,2,-559.1708984375
22259,70,2,-536.11279296875
22260,70,2,-550.352294921875
22261,70,2,-522.416259765625
22262,70,2,-544.59228515625
22263,70,2,-519.054931640625
22264,70,2,-538.587646484375
22265,70,2,-508.76513671875
22266,70,2,-515.051025390625
22267,70,2,-510.5673828125
22268,70,2,-495.528564453125
22269,70,2,-493.35302734375
22270,70,2,-498.99072265625
22271,70,2,-480.699951171875
22272,70,2,-497.514404296875
22273,70,2,-485.439208984375
22274,70,2,-507.04541015625
22275,70,2,-501.55078125
22276,70,2,-524.579833984375
22277,70,2,-524.004638671875
22278,70,2,-538.56689453125
22279,70,2,-534.7490234375
22280,70,2,-516.884033203125
22281,70,2,-515.64404296875
22282,70,2,-501.163818359375
22283,70,2,-494.74365234375
22284,70,2,-514.36572265625
22285,70,2,-463.65576171875
22286,70,2,-484.0966796875
22287,70,2,-478.9912109375
22288,70,2,-499.6640625
22289,70,2,-493.235595703125
22290,70,2,-490.9873046875
22291,70,2,-466.779052734375
22292,70,2,-479.579833984375
22293,70,2,-444.9326171875
22294,70,2,-466.89501953125
22295,70,2,-460.64794921875
22296,70,2,-481.049560546875
22297,70,2,-473.852783203125
22298,70,2,-490.14404296875
22299,70,2,-480.477294921875
22300,70,2,-500.6259765625
22301,70,2,-480.145263671875
22302,70,2,-492.01708984375
22303,70,2,-490.235107421875
22304,70,2,-503.601806640625
22305,70,2,-468.45458984375
22306,70,2,-486.00927734375
22307,70,2,-482.67724609375
22308,70,2,-443.591552734375
22309,70,2,-419.1640625
22310,70,2,-416.597412109375
22311,70,2,-407.901123046875
22312,70,2,-422.282470703125
22313,70,2,-415.79296875
22314,70,2,-424.53759765625
22315,70,2,-419.297119140625
22316,70,2,-436.21826171875
22317,70,2,-428.121337890625
22318,70,2,-436.778076171875
22319,70,2,-429.293212890625
22320,70,2,-447.108642578125
22321,70,2,-441.683837890625
22322,70,2,-448.124267578125
22323,70,2,-413.638671875
22324,70,2,-431.815185546875
22325,70,2,-417.605712890625
22326,70,2,-425.42822265625
22327,70,2,-423.281005859375
22328,70,2,-446.84033203125
22329,70,2,-412.846923828125
22330,70,2,-435.350341796875
22331,70,2,-434.498291015625
22332,70,2,-450.373779296875
22333,70,2,-397.637939453125
22334,70,2,-413.325927734375
22335,70,2,-387.100341796875
22336,70,2,-404.05078125
22337,70,2,-401.0419921875
22338,70,2,-412.09716796875
22339,70,2,-410.858154296875
22340,70,2,-435.184326171875
22341,70,2,-433.695068359375
22342,70,2,-435.214111328125
22343,70,2,-431.65673828125
22344,70,2,-443.31005859375
22345,70,2,-435.406005859375
22346,70,2,-456.611328125
22347,70,2,-442.878173828125
22348,70,2,-455.245361328125
22349,70,2,-453.138427734375
22350,70,2,-477.302734375
22351,70,2,-449.4208984375
22352,70,2,-458.724365234375
22353,70,2,-449.67138671875
22354,70,2,-429.522705078125
22355,70,2,-404.30419921875
22356,70,2,-425.19287109375
22357,70,2,-411.45947265625
22358,70,2,-427.31640625
22359,70,2,-426.51220703125
22360,70,2,-429.658203125
22361,70,2,-423.9892578125
22362,70,2,-426.12744140625
22363,70,2,-408.01611328125
22364,70,2,-428.84423828125
22365,70,2,-420.6845703125
22366,70,2,-442.681884765625
22367,70,2,-434.150146484375
22368,70,2,-426.9326171875
22369,70,2,-425.941650390625
22370,70,2,-434.3193359375
22371,70,2,-423.2578125
22372,70,2,-423.328125
22373,70,2,-409.65771484375
22374,70,2,-426.674560546875
22375,70,2,-417.944580078125
22376,70,2,-428.781005859375
22377,70,2,-409.8291015625
22378,70,2,-428.955810546875
22379,70,2,-416.689453125
22380,70,2,-439.611328125
22381,70,2,-424.849365234375
22382,70,2,-443.738037109375
22383,70,2,-443.375244140625
22384,70,2,-429.822021484375
22385,70,2,-418.802978515625
22386,70,2,-414.90185546875
22387,70,2,-410.925048828125
22388,70,2,-419.88525390625
22389,70,2,-378.930908203125
22390,70,2,-403.301025390625
22391,70,2,-378.50830078125
22392,70,2,-394.03466796875
22393,70,2,-384.25732421875
22394,70,2,-406.704833984375
22395,70,2,-401.964111328125
22396,70,2,-422.330810546875
22397,70,2,-420.351806640625
22398,70,2,-432.97607421875
22399,70,2,-428.576904296875
22400,70,2,-444.85205078125
22401,70,2,-441.6513671875
22402,70,2,-464.495361328125
22403,70,2,-462.490478515625
22404,70,2,-454.896728515625
22405,70,2,-448.274169921875
22406,70,2,-459.66455078125
22407,70,2,-427.32275390625
22408,70,2,-451.631591796875
22409,70,2,-433.58642578125
22410,70,2,-457.75341796875
22411,70,2,-441.73095703125
22412,70,2,-463.81494140625
22413,70,2,-452.257080078125
22414,70,2,-432.785888671875
22415,70,2,-424.357421875
22416,70,2,-443.517578125
22417,70,2,-404.722412109375
22418,70,2,-402.70556640625
22419,70,2,-359.457763671875
22420,70,2,-364.39599609375
22421,70,2,-358.356201171875
22422,70,2,-374.5458984375
22423,70,2,-353.579345703125
22424,70,2,-371.9072265625
22425,70,2,-370.932373046875
22426,70,2,-393.89990234375
22427,70,2,-388.742919921875
22428,70,2,-398.523681640625
22429,70,2,-388.769775390625
22430,70,2,-399.001220703125
22431,70,2,-391.654541015625
22432,70,2,-409.11181640625
22433,70,2,-407.42626953125
22434,70,2,-383.68701171875
22435,70,2,-381.73779296875
22436,70,2,-398.734375
22437,70,2,-397.443603515625
22438,70,2,-413.5546875
22439,70,2,-395.036376953125
22440,70,2,-391.922119140625
22441,70,2,-383.99609375
22442,70,2,-380.70556640625
22443,70,2,-361.833251953125
22444,70,2,-358.219970703125
22445,70,2,-349.99658203125
22446,70,2,-366.67529296875
22447,70,2,-350.601806640625
22448,70,2,-352.90380859375
22449,70,2,-336.447265625
22450,70,2,-361.386962890625
22451,70,2,-338.641357421875
22452,70,2,-349.9541015625
22453,70,2,-337.755615234375
22454,70,2,-359.50341796875
22455,70,2,-345.994140625
22456,70,2,-360.785888671875
22457,70,2,-339.7919921875
22458,70,2,-290.141357421875
22459,70,2,-272.01220703125
22460,70,2,-294.802978515625
22461,70,2,-271.935302734375
22462,70,2,-294.226318359375
22463,70,2,-290.0400390625
22464,70,2,-312.672119140625
22465,70,2,-277.147705078125
22466,70,2,-296.9072265625
22467,70,2,-287.9111328125
22468,70,2,-281.923828125
22469,70,2,-277.646728515625
22470,70,2,-282.50048828125
22471,70,2,-278.91552734375
22472,70,2,-302.61181640625
22473,70,2,-301.79443359375
22474,70,2,-307.400390625
22475,70,2,-299.83642578125
22476,70,2,-318.533203125
22477,70,2,-297.5185546875
22478,70,2,-319.70947265625
22479,70,2,-314.968017578125
22480,70,2,-338.45849609375
22481,70,2,-335.57861328125
22482,70,2,-354.46630859375
22483,70,2,-335.9853515625
22484,70,2,-332.46875
22485,70,2,-297.632080078125
22486,70,2,-262.416259765625
22487,70,2,-237.87255859375
22488,70,2,-257.236572265625
22489,70,2,-249.32421875
22490,70,2,-260.32373046875
22491,70,2,-249.46728515625
22492,70,2,-264.111572265625
22493,70,2,-251.800048828125
22494,70,2,-272.20458984375
22495,70,2,-270.89404296875
22496,70,2,-285.3857421875
22497,70,2,-281.68701171875
22498,70,2,-303.660888671875
22499,70,2,-287.552734375
22500,70,2,-278.8046875
22501,70,2,-274.025146484375
22502,70,2,-293.20751953125
22503,70,2,-285.526611328125
22504,70,2,-309.98486328125
22505,70,2,-301.35107421875
22506,70,2,-308.9052734375
22507,70,2,-301.209716796875
22508,70,2,-316.8564453125
22509,70,2,-312.744384765625
22510,70,2,-324.62451171875
22511,70,2,-308.34033203125
22512,70,2,-332.78076171875
22513,70,2,-316.058349609375
22514,70,2,-339.227783203125
22515,70,2,-335.760498046875
22516,70,2,-358.524658203125
22517,70,2,-354.46728515625
22518,70,2,-376.830078125
22519,70,2,-364.489013671875
22520,70,2,-388.792724609375
22521,70,2,-385.04052734375
22522,70,2,-408.2822265625
22523,70,2,-353.290771484375
22524,70,2,-361.2626953125
22525,70,2,-354.56201171875
22526,70,2,-370.51220703125
22527,70,2,-312.31298828125
22528,70,2,-328.144775390625
22529,70,2,-310.406494140625
22530,70,2,-319.868896484375
22531,70,2,-281.471923828125
22532,70,2,-300.2138671875
22533,70,2,-294.91064453125
22534,70,2,-293.9296875
22535,70,2,-284.927978515625
22536,70,2,-277.21728515625
22537,70,2,-267.291015625
22538,70,2,-273.588623046875
22539,70,2,-272.776123046875
22540,70,2,-289.282470703125
22541,70,2,-280.213134765625
22542,70,2,-267.88671875
22543,70,2,-181.441650390625
22544,70,2,-200.0947265625
22545,70,2,-193.01904296875
22546,70,2,-201.1650390625
22547,70,2,-182.593017578125
22548,70,2,-196.973388671875
22549,70,2,-188.202392578125
22550,70,2,-208.7431640625
22551,70,2,-208.121337890625
22552,70,2,-231.2529296875
22553,70,2,-230.665283203125
22554,70,2,-201.341552734375
22555,70,2,-196.75439453125
22556,70,2,-213.4580078125
22557,70,2,-177.453369140625
22558,70,2,-143.360107421875
22559,70,2,-138.214599609375
22560,70,2,-150.04443359375
22561,70,2,-138.228515625
22562,70,2,-140.69140625
22563,70,2,-111.77978515625
22564,70,2,-129.498291015625
22565,70,2,-114.437744140625
22566,70,2,-135.679931640625
22567,70,2,-122.508544921875
22568,70,2,-140.07275390625
22569,70,2,-136.879638671875
22570,70,4,-146.5634765625
22571,70,4,-138.98046875
22572,70,4,-138.222412109375
22573,70,4,-124.892333984375
22574,70,4,-147.573486328125
22575,70,4,-138.89453125
22576,70,4,-127.62890625
22577,70,4,-122.70751953125
22578,70,4,-119.656005859375
22579,70,4,-96.79052734375
22580,70,4,-96.50830078125
22581,70,4,-80.518310546875
22582,70,4,-88.970947265625
22583,70,4,-82.1025390625
22584,70,4,-51.43310546875
22585,70,4,-24.98046875
22586,70,4,-49.375732421875
22587,70,4,-42.491455078125
22588,70,4,-37.078857421875
22589,70,4,-28.435546875
22590,70,4,-63.34130859375
22591,70,4,-55.529296875
22592,70,4,-29.51123046875
22593,70,4,-28.353515625
22594,70,4,-74.633056640625
22595,70,4,-58.759521484375
22596,70,4,-42.3046875
22597,70,4,-28.418212890625
22598,70,4,-76.06201171875
22599,70,4,-71.478271484375
22600,70,4,-28.37255859375
22601,70,4,-28.23193359375
22602,70,4,-65.83642578125
22603,70,4,-39.185302734375
22604,70,4,-31.081298828125
22605,70,4,-28.302734375
22606,70,4,-44.586669921875
22607,70,4,-38.920166015625
22608,70,4,-34.692626953125
22609,70,4,-25.037109375
22610,70,4,-106.594482421875
22611,70,4,-99.07958984375
22612,70,4,-72.65576171875
22613,70,4,-28.486572265625
22614,70,4,-72.8740234375
22615,70,4,-64.803466796875
22616,70,4,-32.0712890625
22617,70,4,-28.238525390625
22618,70,4,-112.70166015625
22619,70,4,-111.633056640625
22620,70,4,-31.721923828125
22621,70,4,-28.4248046875
22622,70,4,-81.0859375
22623,70,4,-79.088134765625
22624,70,4,-49.02392578125
22625,70,4,-28.48828125
22626,70,4,-89.6064453125
22627,70,4,-81.7607421875
22628,70,4,-58.939453125
22629,70,4,-30.9658203125
22630,70,4,-44.311767578125
22631,70,4,-42.198486328125
22632,70,4,-31.1689453125
22633,70,4,-28.2470703125
22634,70,4,-52.031494140625
22635,70,4,-46.844970703125
22636,70,4,-30.520751953125
22637,70,4,-26.35205078125
22638,70,4,-90.92041015625
22639,70,4,-54.84912109375
22640,70,4,-49.95263671875
22641,70,4,-28.274169921875
22642,70,4,-53.262939453125
22643,70,4,-44.07568359375
22644,70,4,-41.26953125
22645,70,4,-31.759765625
22646,70,4,-68.64453125
22647,70,4,-63.714111328125
22648,70,4,-60.041259765625
22649,70,4,-28.52001953125
22650,70,4,-95.573974609375
22651,70,4,-74.6552734375
22652,70,4,-35.216796875
22653,70,4,-28.55322265625
22654,70,4,-54.285400390625
22655,70,4,-42.885498046875
22656,70,4,-33.146728515625
22657,70,4,-27.83349609375
22658,70,4,-39.11669921875
22659,70,4,-35.153564453125
22660,70,4,-34.107177734375
22661,70,4,-28.374755859375
22662,70,4,-89.906982421875
22663,70,4,-87.265869140625
22664,70,4,-52.713134765625
22665,70,4,-28.332763671875
22666,70,4,-80.373291015625
22667,70,4,-49.59423828125
22668,70,4,-32.3212890625
22669,70,4,-28.71240234375
22670,70,4,-76.1240234375
22671,70,4,-40.490478515625
22672,70,4,-38.2744140625
22673,70,4,-28.3515625
22674,70,4,-60.66650390625
22675,70,4,-53.007080078125
22676,70,4,-31.76904296875
22677,70,4,-28.57177734375
22678,70,4,-42.452880859375
22679,70,4,-34.113037109375
22680,70,4,-31.99609375
22681,70,4,-28.691162109375
22682,70,4,-59.13916015625
22683,70,4,-40.154052734375
22684,70,4,-29.847900390625
22685,70,4,-28.20703125
22686,70,4,-51.6318359375
22687,70,4,-47.6923828125
22688,70,4,-40.214599609375
22689,70,4,-30.918212890625
22690,70,4,-73.197998046875
22691,70,4,-62.870849609375
22692,70,4,-49.1318359375
22693,70,4,-28.601806640625
22694,70,4,-56.868896484375
22695,70,4,-49.541015625
22696,70,4,-32.705078125
22697,70,4,-28.049560546875
22698,70,4,-52.7783203125
22699,70,4,-51.05615234375
22700,70,4,-47.924560546875
22701,70,4,-39.0078125
22702,70,4,-75.177001953125
22703,70,4,-73.384033203125
22704,70,4,-62.069091796875
22705,70,4,-28.303466796875
22706,70,4,-45.176513671875
22707,70,4,-36.653564453125
22708,70,4,-35.214111328125
22709,70,4,-31.812255859375
22710,70,4,-54.113037109375
22711,70,4,-49.879150390625
22712,70,4,-47.688720703125
22713,70,4,-28.19677734375
22714,70,4,-77.539306640625
22715,70,4,-63.78759765625
22716,70,4,-32.771728515625
22717,70,4,-28.375
22718,70,4,-78.8564453125
22719,70,4,-76.93603515625
22720,70,4,-52.88818359375
22721,70,4,-28.280029296875
22722,70,4,-64.513427734375
22723,70,4,-43.743896484375
22724,70,4,-31.818115234375
22725,70,4,-28.486572265625
22726,70,4,-154.5068359375
22727,70,4,-66.33056640625
22728,70,4,-30.5771484375
22729,70,4,-28.167724609375
22730,70,4,-69.475830078125
22731,70,4,-62.86572265625
22732,70,4,-57.750244140625
22733,70,4,-28.086669921875
22734,70,4,-79.806640625
22735,70,4,-60.830078125
22736,70,4,-55.264404296875
22737,70,4,-28.3740234375
22738,70,4,-130.72119140625
22739,70,4,-130.06689453125
22740,70,4,-71.337646484375
22741,70,4,-28.38427734375
22742,70,4,-52.121826171875
22743,70,4,-40.7060546875
22744,70,4,-32.82666015625
22745,70,4,-25.420654296875
22746,70,4,-53.041748046875
22747,70,4,-52.592041015625
22748,70,4,-29.2470703125
22749,70,4,-28.637939453125
22750,70,4,-74.5283203125
22751,70,4,-63.7705078125
22752,70,4,-48.587646484375
22753,70,4,-28.70849609375
22754,70,4,-79.183837890625
22755,70,4,-63.41064453125
22756,70,4,-61.787841796875
22757,70,4,-28.606201171875
22758,70,4,-71.027587890625
22759,70,4,-63.3828125
22760,70,4,-53.80029296875
22761,70,4,-28.802978515625
22762,70,4,-52.931884765625
22763,70,4,-52.317138671875
22764,70,4,-51.543212890625
22765,70,4,-41.57666015625
22766,70,4,-95.94970703125
22767,70,4,-66.79443359375
22768,70,4,-46.99951171875
22769,70,4,-28.947998046875
22770,70,4,-51.348388671875
22771,70,4,-46.584228515625
22772,70,4,-33.486083984375
22773,70,4,-32.378173828125
22774,70,4,-89.422119140625
22775,70,4,-71.648681640625
22776,70,4,-39.411865234375
22777,70,4,-28.909423828125
22778,70,4,-111.03173828125
22779,70,4,-66.1435546875
22780,70,4,-46.718505859375
22781,70,4,-28.537841796875
22782,70,4,-95.84814453125
22783,70,4,-58.177734375
22784,70,4,-52.08154296875
22785,70,4,-28.8173828125
22786,70,4,-128.8388671875
22787,70,4,-48.10693359375
22788,70,4,-34.0439453125
22789,70,4,-28.671630859375
22790,70,4,-73.803955078125
22791,70,4,-70.84814453125
22792,70,4,-67.660888671875
22793,70,4,-28.440673828125
22794,70,4,-131.617919921875
22795,70,4,-102.092529296875
22796,70,4,-50.856201171875
22797,70,4,-30.743896484375
22798,70,4,-90.249267578125
22799,70,4,-75.56640625
22800,70,4,-66.3427734375
22801,70,4,-29.047119140625
22802,70,4,-79.56884765625
22803,70,4,-35.229736328125
22804,70,4,-34.5029296875
22805,70,4,-29.1376953125
22806,70,4,-123.73583984375
22807,70,4,-63.031005859375
22808,70,4,-42.212158203125
22809,70,4,-28.865966796875
22810,70,4,-52.612548828125
22811,70,4,-45.19970703125
22812,70,4,-42.943603515625
22813,70,4,-28.818115234375
22814,70,4,-52.490478515625
22815,70,4,-45.470458984375
22816,70,4,-32.877685546875
22817,70,4,-28.46142578125
22818,70,4,-44.580810546875
22819,70,4,-43.889404296875
22820,70,4,-43.580078125
22821,70,4,-28.629150390625
22822,70,4,-75.901611328125
22823,70,4,-50.186767578125
22824,70,4,-45.6796875
22825,70,4,-29.251708984375
22826,70,4,-113.4033203125
22827,70,4,-102.6474609375
22828,70,4,-43.238037109375
22829,70,4,-28.877197265625
22830,70,4,-86.931884765625
22831,70,4,-75.8232421875
22832,70,4,-44.934326171875
22833,70,4,-28.896728515625
22834,70,4,-78.55615234375
22835,70,4,-50.600341796875
22836,70,4,-49.180908203125
22837,70,4,-29.71826171875
22838,70,4,-89.69921875
22839,70,4,-54.6708984375
22840,70,4,-47.921875
22841,70,4,-29.426513671875
22842,70,4,-102.63525390625
22843,70,4,-56.347900390625
22844,70,4,-47.92578125
22845,70,4,-29.468017578125
22846,70,4,-57.37451171875
22847,70,4,-49.9208984375
22848,70,4,-45.858642578125
22849,70,4,-28.9443359375
22850,70,4,-53.719482421875
22851,70,4,-39.94384765625
22852,70,4,-33.993408203125
22853,70,4,-30.417724609375
22854,70,4,-71.8369140625
22855,70,4,-60.029541015625
22856,70,4,-32.941162109375
22857,70,4,-28.76123046875
22858,70,4,-40.43798828125
22859,70,4,-37.54736328125
22860,70,4,-31.95947265625
22861,70,4,-28.893310546875
22862,70,4,-51.03271484375
22863,70,4,-46.703369140625
22864,70,4,-39.1806640625
22865,70,4,-30.8173828125
22866,70,4,-85.12890625
22867,70,4,-79.7705078125
22868,70,4,-63.928955078125
22869,70,4,-28.947998046875
22870,70,4,-87.90673828125
22871,70,4,-57.6298828125
22872,70,4,-46.10498046875
22873,70,4,-28.8935546875
22874,70,4,-107.55517578125
22875,70,4,-69.375244140625
22876,70,4,-55.059814453125
22877,70,4,-29.33984375
22878,70,4,-157.939453125
22879,70,4,-81.92578125
22880,70,4,-30.23388671875
22881,70,4,-29.202880859375
22882,70,4,-80.152587890625
22883,70,4,-75.875732421875
22884,70,4,-48.622314453125
22885,70,4,-28.892822265625
22886,70,4,-45.231201171875
22887,70,4,-43.64599609375
22888,70,4,-37.22802734375
22889,70,4,-28.750244140625
22890,70,4,-40.69384765625
22891,70,4,-39.0380859375
22892,70,4,-34.659912109375
22893,70,4,-33.7060546875
22894,70,4,-67.185302734375
22895,70,4,-50.731689453125
22896,70,4,-47.85302734375
22897,70,4,-28.180419921875
22898,70,4,-54.75927734375
22899,70,4,-33.255615234375
22900,70,4,-32.91162109375
22901,70,4,-28.510498046875
22902,70,4,-55.151611328125
22903,70,4,-46.59521484375
22904,70,4,-36.82421875
22905,70,4,-25.609130859375
22906,70,4,-101.152587890625
22907,70,4,-86.611328125
22908,70,4,-32.998291015625
22909,70,4,-28.451171875
22910,70,4,-55.5439453125
22911,70,4,-40.133544921875
22912,70,4,-32.6025390625
22913,70,4,-25.48828125
22914,70,4,-59.9453125
22915,70,4,-46.098388671875
22916,70,4,-40.15771484375
22917,70,4,-28.86572265625
22918,70,4,-84.46435546875
22919,70,4,-49.056396484375
22920,70,4,-45.63623046875
22921,70,4,-30.9931640625
22922,70,4,-78.232177734375
22923,70,4,-56.313232421875
22924,70,4,-53.090576171875
22925,70,4,-28.537109375
22926,70,4,-78.19873046875
22927,70,4,-75.252197265625
22928,70,4,-66.55859375
22929,70,4,-28.538330078125
22930,70,4,-94.53076171875
22931,70,4,-40.37744140625
22932,70,4,-31.648193359375
22933,70,4,-28.45458984375
22934,70,4,-42.32568359375
22935,70,4,-37.148193359375
22936,70,4,-32.46484375
22937,70,4,-28.342041015625
22938,70,4,-93.788818359375
22939,70,4,-80.171630859375
22940,70,4,-33.535400390625
22941,70,4,-28.697509765625
22942,70,4,-51.822265625
22943,70,4,-49.228271484375
22944,70,4,-40.452392578125
22945,70,4,-25.435546875
22946,70,4,-48.634765625
22947,70,4,-46.700927734375
22948,70,4,-38.96337890625
22949,70,4,-29.0849609375
22950,70,4,-86.5791015625
22951,70,4,-42.94384765625
22952,70,4,-40.5517578125
22953,70,4,-28.509765625
22954,70,4,-113.817626953125
22955,70,4,-76.3173828125
22956,70,4,-42.048583984375
22957,70,4,-30.7333984375
22958,70,4,-86.56982421875
22959,70,4,-61.521240234375
22960,70,4,-37.355224609375
22961,70,4,-28.816162109375
22962,70,4,-37.40478515625
22963,70,4,-29.51904296875
22964,70,4,-28.99658203125
22965,70,4,-28.317138671875
22966,70,4,-80.77197265625
22967,70,4,-46.546630859375
22968,70,4,-32.970947265625
22969,70,4,-28.694580078125
22970,70,4,-59.560791015625
22971,70,4,-49.884521484375
22972,70,4,-42.68701171875
22973,70,4,-25.5390625
22974,70,4,-131.867431640625
22975,70,4,-64.105224609375
22976,70,4,-52.063232421875
22977,70,4,-28.6015625
22978,70,4,-76.785888671875
22979,70,4,-71.919677734375
22980,70,4,-53.182373046875
22981,70,4,-28.735595703125
22982,70,4,-56.527587890625
22983,70,4,-55.274658203125
22984,70,4,-29.419921875
22985,70,4,-28.679931640625
22986,70,4,-167.382080078125
22987,70,4,-140.404296875
22988,70,4,-112.384765625
22989,70,4,-28.979736328125
22990,70,4,-122.747802734375
22991,70,4,-94.3095703125
22992,70,4,-45.01806640625
22993,70,4,-28.44970703125
22994,70,4,-55.46826171875
22995,70,4,-44.4521484375
22996,70,4,-40.420166015625
22997,70,4,-28.776123046875
22998,70,4,-55.345458984375
22999,70,4,-50.780517578125
23000,70,4,-33.9462890625
23001,70,4,-28.72216796875
23002,70,4,-55.971435546875
23003,70,4,-54.1123046875
23004,70,4,-47.48828125
23005,70,4,-28.686767578125
23006,70,4,-117.2783203125
23007,70,4,-87.38623046875
23008,70,4,-58.04052734375
23009,70,4,-28.63671875
23010,70,4,-48.328369140625
23011,70,4,-45.439453125
23012,70,4,-42.059326171875
23013,70,4,-32.08447265625
23014,70,4,-53.195556640625
23015,70,4,-40.09130859375
23016,70,4,-39.961669921875
23017,70,4,-37.2509765625
23018,70,4,-55.09033203125
23019,70,4,-54.078125
23020,70,4,-49.79638671875
23021,70,4,-32.5458984375
23022,70,4,-92.45263671875
23023,70,4,-72.372802734375
23024,70,4,-62.716796875
23025,70,4,-28.676025390625
23026,70,4,-53.952880859375
23027,70,4,-47.979248046875
23028,70,4,-33.682861328125
23029,70,4,-29.38232421875
23030,70,4,-69.833984375
23031,70,4,-47.3671875
23032,70,4,-34.779052734375
23033,70,4,-28.90380859375
23034,70,4,-112.60546875
23035,70,4,-62.600830078125
23036,70,4,-56.51806640625
23037,70,4,-29.31396484375
23038,70,4,-50.790771484375
23039,70,4,-47.1181640625
23040,70,4,-44.951171875
23041,70,4,-37.896484375
23042,70,4,-60.07861328125
23043,70,4,-38.694091796875
23044,70,4,-37.688720703125
23045,70,4,-25.715087890625
23046,70,4,-97.96435546875
23047,70,4,-90.598388671875
23048,70,4,-74.50537109375
23049,70,4,-28.936767578125
23050,70,4,-86.032958984375
23051,70,4,-49.70556640625
23052,70,4,-35.875244140625
23053,70,4,-28.422607421875
23054,70,4,-53.010986328125
23055,70,4,-43.9443359375
23056,70,4,-42.69140625
23057,70,4,-31.580810546875
23058,70,4,-100.896484375
23059,70,4,-100.111328125
23060,70,4,-80.3408203125
23061,70,4,-28.937744140625
23062,70,4,-91.095703125
23063,70,4,-87.954345703125
23064,70,4,-71.50732421875
23065,70,4,-28.816162109375
23066,70,4,-55.6904296875
23067,70,4,-44.5146484375
23068,70,4,-39.78466796875
23069,70,4,-28.920166015625
23070,70,4,-69.062744140625
23071,70,4,-65.1806640625
23072,70,4,-41.63623046875
23073,70,4,-28.7958984375
23074,70,4,-56.216552734375
23075,70,4,-52.86328125
23076,70,4,-34.770751953125
23077,70,4,-28.772705078125
